sequence,price,volume,side,time
4718885668,12956.70000000,0.03831260,sell,2017-12-30T18:41:50.524000Z
4718885670,12956.70000000,0.01068740,sell,2017-12-30T18:41:50.524000Z
4718885682,12956.69000000,0.00339733,buy,2017-12-30T18:41:50.662000Z
4718885684,12946.68000000,0.19660267,buy,2017-12-30T18:41:50.662000Z
4718886161,12946.69000000,0.07766800,sell,2017-12-30T18:41:53.092000Z
4718886163,12946.69000000,0.07766800,sell,2017-12-30T18:41:53.092000Z
4718886165,12946.69000000,0.07766800,sell,2017-12-30T18:41:53.092000Z
4718886167,12946.69000000,0.07766800,sell,2017-12-30T18:41:53.092000Z
4718886169,12946.69000000,0.07766800,sell,2017-12-30T18:41:53.092000Z
4718886171,12946.69000000,0.07766800,sell,2017-12-30T18:41:53.092000Z
4718886173,12946.69000000,0.07766800,sell,2017-12-30T18:41:53.092000Z
4718886175,12946.69000000,0.07766800,sell,2017-12-30T18:41:53.092000Z
4718886177,12946.69000000,0.07766800,sell,2017-12-30T18:41:53.092000Z
4718886179,12946.69000000,0.07766800,sell,2017-12-30T18:41:53.092000Z
4718886181,12946.69000000,0.07766800,sell,2017-12-30T18:41:53.092000Z
4718886183,12946.69000000,0.07766800,sell,2017-12-30T18:41:53.092000Z
4718886185,12946.69000000,0.07766800,sell,2017-12-30T18:41:53.092000Z
4718886187,12946.69000000,0.07766800,sell,2017-12-30T18:41:53.092000Z
4718886189,12946.69000000,0.07766800,sell,2017-12-30T18:41:53.092000Z
4718886191,12946.69000000,0.07761000,sell,2017-12-30T18:41:53.092000Z
4718886193,12946.69000000,0.66397000,sell,2017-12-30T18:41:53.092000Z
4718886583,12946.68000000,0.20000000,buy,2017-12-30T18:41:55.300000Z
4718886657,12946.69000000,0.01000000,sell,2017-12-30T18:41:55.614000Z
4718886659,12946.69000000,0.00010000,sell,2017-12-30T18:41:55.614000Z
4718886661,12946.70000000,0.01990000,sell,2017-12-30T18:41:55.614000Z
4718886812,12946.70000000,0.02000000,sell,2017-12-30T18:41:56.271000Z
4718886876,12946.70000000,0.02079291,sell,2017-12-30T18:41:56.524000Z
4718886878,12948.70000000,0.00756921,sell,2017-12-30T18:41:56.524000Z
4718886880,12956.70000000,0.00010000,sell,2017-12-30T18:41:56.524000Z
4718886882,12959.29000000,0.00339733,sell,2017-12-30T18:41:56.524000Z
4718886884,12968.93000000,0.00010000,sell,2017-12-30T18:41:56.524000Z
4718886886,12968.94000000,0.00804055,sell,2017-12-30T18:41:56.524000Z
4718887542,12968.93000000,0.09267000,buy,2017-12-30T18:41:59.808000Z
4718887544,12968.93000000,0.09268000,buy,2017-12-30T18:41:59.808000Z
4718887546,12968.93000000,0.01465000,buy,2017-12-30T18:41:59.808000Z
4718887733,12968.94000000,0.01000000,sell,2017-12-30T18:42:00.957000Z
4718887742,12968.93000000,0.07802000,buy,2017-12-30T18:42:00.973000Z
4718887744,12968.93000000,0.01721750,buy,2017-12-30T18:42:00.973000Z
4718887795,12968.94000000,0.03000000,sell,2017-12-30T18:42:01.133000Z
4718887897,12968.94000000,0.00007691,sell,2017-12-30T18:42:01.745000Z
4718887984,12968.93000000,0.07539250,buy,2017-12-30T18:42:02.471000Z
4718887986,12968.93000000,0.09268000,buy,2017-12-30T18:42:02.471000Z
4718887988,12968.93000000,0.03192750,buy,2017-12-30T18:42:02.471000Z
4718888055,12968.93000000,0.06070250,buy,2017-12-30T18:42:03.078000Z
4718888057,12968.93000000,0.02151277,buy,2017-12-30T18:42:03.078000Z
4718888059,12968.93000000,0.00978473,buy,2017-12-30T18:42:03.078000Z
4718888142,12968.93000000,0.00151527,buy,2017-12-30T18:42:03.686000Z
4718888144,12967.64000000,0.00339450,buy,2017-12-30T18:42:03.686000Z
4718888146,12955.39000000,0.00509023,buy,2017-12-30T18:42:03.686000Z
4718888255,12968.92000000,0.03000000,buy,2017-12-30T18:42:04.295000Z
4718888257,12955.39000000,0.00190977,buy,2017-12-30T18:42:04.295000Z
4718888259,12949.06000000,0.00078304,buy,2017-12-30T18:42:04.295000Z
4718888261,12949.00000000,0.00800000,buy,2017-12-30T18:42:04.295000Z
4718888263,12946.69000000,0.15930719,buy,2017-12-30T18:42:04.295000Z
4718888298,12968.93000000,0.00010000,sell,2017-12-30T18:42:04.504000Z
4718888300,12968.94000000,0.00067222,sell,2017-12-30T18:42:04.504000Z
4718888327,12968.92000000,0.03000000,buy,2017-12-30T18:42:04.583000Z
4718888443,12968.93000000,0.06000000,sell,2017-12-30T18:42:05.215000Z
4718888542,12968.92000000,0.01800000,buy,2017-12-30T18:42:05.745000Z
4718888637,12968.93000000,0.02000000,sell,2017-12-30T18:42:06.441000Z
4718888704,12968.92000000,0.00031897,buy,2017-12-30T18:42:07.124000Z
4718888820,12965.00000000,0.02172900,buy,2017-12-30T18:42:07.746000Z
4718888824,12965.00000000,0.02172900,buy,2017-12-30T18:42:07.751000Z
4718888827,12965.00000000,0.02172900,buy,2017-12-30T18:42:07.756000Z
4718888832,12965.00000000,0.06208900,buy,2017-12-30T18:42:07.761000Z
4718888958,12965.00000000,0.06100000,buy,2017-12-30T18:42:08.333000Z
4718888975,12965.00000000,0.00172400,buy,2017-12-30T18:42:08.624000Z
4718889038,12958.00000000,0.05000000,buy,2017-12-30T18:42:08.831000Z
4718889040,12946.69000000,0.15000000,buy,2017-12-30T18:42:08.831000Z
4718889241,12958.00000000,0.00918554,buy,2017-12-30T18:42:09.724000Z
4718889243,12946.69000000,0.02819330,buy,2017-12-30T18:42:09.724000Z
4718889245,12946.68000000,0.10365097,buy,2017-12-30T18:42:09.724000Z
4718889247,12946.68000000,0.03880000,buy,2017-12-30T18:42:09.724000Z
4718889249,12940.20000000,0.01000000,buy,2017-12-30T18:42:09.724000Z
4718889251,12940.00000000,0.29296057,buy,2017-12-30T18:42:09.724000Z
4718889253,12937.37000000,0.86600409,buy,2017-12-30T18:42:09.724000Z
4718889256,12937.37000000,0.07816035,buy,2017-12-30T18:42:09.724000Z
4718889376,12958.01000000,0.02206900,sell,2017-12-30T18:42:10.278000Z
4718889378,12958.01000000,0.02206900,sell,2017-12-30T18:42:10.278000Z
4718889380,12958.01000000,0.02206900,sell,2017-12-30T18:42:10.278000Z
4718889382,12958.01000000,0.02206900,sell,2017-12-30T18:42:10.278000Z
4718889384,12958.01000000,0.02206900,sell,2017-12-30T18:42:10.278000Z
4718889386,12958.01000000,0.02206900,sell,2017-12-30T18:42:10.278000Z
4718889388,12958.01000000,0.02206900,sell,2017-12-30T18:42:10.278000Z
4718889390,12958.01000000,0.02206900,sell,2017-12-30T18:42:10.278000Z
4718889392,12958.01000000,0.02206900,sell,2017-12-30T18:42:10.278000Z
4718889394,12958.01000000,0.02206900,sell,2017-12-30T18:42:10.278000Z
4718889396,12958.01000000,1.74700000,sell,2017-12-30T18:42:10.278000Z
4718889398,12958.01000000,0.02206900,sell,2017-12-30T18:42:10.278000Z
4718889400,12958.01000000,0.02206900,sell,2017-12-30T18:42:10.278000Z
4718889402,12958.01000000,0.02206900,sell,2017-12-30T18:42:10.278000Z
4718889404,12958.01000000,0.03000000,sell,2017-12-30T18:42:10.278000Z
4718889406,12958.01000000,0.02424200,sell,2017-12-30T18:42:10.278000Z
4718889408,12958.01000000,0.01000000,sell,2017-12-30T18:42:10.278000Z
4718889410,12958.01000000,0.02206900,sell,2017-12-30T18:42:10.278000Z
4718889412,12958.01000000,0.02206900,sell,2017-12-30T18:42:10.278000Z
4718889414,12958.01000000,0.02206900,sell,2017-12-30T18:42:10.278000Z
4718889416,12958.01000000,0.02206900,sell,2017-12-30T18:42:10.278000Z
4718889418,12958.01000000,0.02206900,sell,2017-12-30T18:42:10.278000Z
4718889420,12958.01000000,0.02206900,sell,2017-12-30T18:42:10.278000Z
4718889422,12958.01000000,0.02206900,sell,2017-12-30T18:42:10.278000Z
4718889424,12958.01000000,0.02206900,sell,2017-12-30T18:42:10.278000Z
4718889426,12958.01000000,0.02206900,sell,2017-12-30T18:42:10.278000Z
4718889428,12968.92000000,0.00010000,sell,2017-12-30T18:42:10.278000Z
4718889430,12968.94000000,0.42024000,sell,2017-12-30T18:42:10.278000Z
4718889507,12958.01000000,0.01000000,sell,2017-12-30T18:42:10.615000Z
4718889566,12958.01000000,0.01539597,sell,2017-12-30T18:42:11.072000Z
4718889685,12958.01000000,0.01000000,sell,2017-12-30T18:42:11.687000Z
4718889687,12963.47000000,0.06695168,sell,2017-12-30T18:42:11.687000Z
4718889713,12958.00000000,0.20000000,buy,2017-12-30T18:42:11.836000Z
4718890066,12958.00000000,0.04000000,buy,2017-12-30T18:42:13.990000Z
4718890068,12958.00000000,0.00460196,buy,2017-12-30T18:42:13.990000Z
4718890070,12937.37000000,0.16358593,buy,2017-12-30T18:42:13.990000Z
4718890676,12940.23000000,0.20000000,sell,2017-12-30T18:42:17.517000Z
4718890678,12958.01000000,0.76252309,sell,2017-12-30T18:42:17.517000Z
4718890708,12940.22000000,0.00230875,buy,2017-12-30T18:42:17.662000Z
4718890710,12940.22000000,0.06848262,buy,2017-12-30T18:42:17.662000Z
4718891187,12957.99000000,0.01924500,sell,2017-12-30T18:42:19.513000Z
4718891204,12940.49000000,0.03836059,buy,2017-12-30T18:42:19.572000Z
4718891206,12940.48000000,0.16163941,buy,2017-12-30T18:42:19.572000Z
4718891574,12943.47000000,0.00770663,sell,2017-12-30T18:42:22.165000Z
4718891640,12943.46000000,0.00115639,buy,2017-12-30T18:42:22.525000Z
4718891642,12943.46000000,0.19884361,buy,2017-12-30T18:42:22.525000Z
4718892066,12943.46000000,0.20000000,buy,2017-12-30T18:42:25.504000Z
4718892206,12943.47000000,0.01000000,sell,2017-12-30T18:42:26.859000Z
4718892208,12943.47000000,0.00019998,sell,2017-12-30T18:42:26.859000Z
4718892210,12943.47000000,0.00159984,sell,2017-12-30T18:42:26.859000Z
4718892212,12943.47000000,0.00010033,sell,2017-12-30T18:42:26.859000Z
4718892214,12943.47000000,0.00020081,sell,2017-12-30T18:42:26.859000Z
4718892216,12943.47000000,0.00010040,sell,2017-12-30T18:42:26.859000Z
4718892218,12943.47000000,0.00010000,sell,2017-12-30T18:42:26.859000Z
4718892220,12943.47000000,0.00020081,sell,2017-12-30T18:42:26.859000Z
4718892222,12943.47000000,0.00022088,sell,2017-12-30T18:42:26.859000Z
4718892224,12943.47000000,0.00011044,sell,2017-12-30T18:42:26.859000Z
4718892226,12943.47000000,0.00044177,sell,2017-12-30T18:42:26.859000Z
4718892228,12949.11000000,1.19365743,sell,2017-12-30T18:42:26.859000Z
4718892230,12957.98000000,0.00010000,sell,2017-12-30T18:42:26.859000Z
4718892232,12958.00000000,0.00010000,sell,2017-12-30T18:42:26.859000Z
4718892234,12958.01000000,0.23747691,sell,2017-12-30T18:42:26.859000Z
4718892236,12965.08000000,0.69150000,sell,2017-12-30T18:42:26.859000Z
4718892238,12965.09000000,0.43499040,sell,2017-12-30T18:42:26.859000Z
4718892459,12943.46000000,0.20000000,buy,2017-12-30T18:42:28.457000Z
4718893106,12943.46000000,0.03000000,buy,2017-12-30T18:42:31.522000Z
4718893108,12943.46000000,0.05055900,buy,2017-12-30T18:42:31.522000Z
4718893110,12940.48000000,0.09836059,buy,2017-12-30T18:42:31.522000Z
4718893112,12937.37000000,0.02108041,buy,2017-12-30T18:42:31.522000Z
4718893357,12943.47000000,0.01000000,sell,2017-12-30T18:42:32.719000Z
4718893359,12943.47000000,0.02853318,sell,2017-12-30T18:42:32.719000Z
4718893464,12943.47000000,0.02202582,sell,2017-12-30T18:42:33.424000Z
4718893466,12943.47000000,0.01000000,sell,2017-12-30T18:42:33.424000Z
4718893468,12965.07000000,0.00010000,sell,2017-12-30T18:42:33.424000Z
4718893470,12965.08000000,0.00010057,sell,2017-12-30T18:42:33.424000Z
4718893472,12965.08000000,0.00010000,sell,2017-12-30T18:42:33.424000Z
4718893474,12965.08000000,0.00057839,sell,2017-12-30T18:42:33.424000Z
4718893476,12965.09000000,0.04331710,sell,2017-12-30T18:42:33.424000Z
4718893726,12943.46000000,0.00057935,buy,2017-12-30T18:42:34.792000Z
4718893728,12943.46000000,0.04052940,buy,2017-12-30T18:42:34.792000Z
4718893730,12943.46000000,0.00171000,buy,2017-12-30T18:42:34.792000Z
4718893732,12943.46000000,0.02202700,buy,2017-12-30T18:42:34.792000Z
4718893734,12943.46000000,0.02853300,buy,2017-12-30T18:42:34.792000Z
4718893736,12943.46000000,0.02853300,buy,2017-12-30T18:42:34.792000Z
4718893738,12937.37000000,0.07808825,buy,2017-12-30T18:42:34.792000Z
4718894270,12937.38000000,0.15000000,buy,2017-12-30T18:42:37.557000Z
4718894272,12937.37000000,0.05000000,buy,2017-12-30T18:42:37.557000Z
4718894498,12954.22000000,0.00010000,sell,2017-12-30T18:42:39.394000Z
4718894500,12954.22000000,0.17464312,sell,2017-12-30T18:42:39.394000Z
4718894653,12937.38000000,0.04000000,buy,2017-12-30T18:42:40.605000Z
4718894655,12937.37000000,0.16000000,buy,2017-12-30T18:42:40.605000Z
4718894834,12954.21000000,0.07700247,sell,2017-12-30T18:42:41.670000Z
4718895098,12954.20000000,0.00115000,sell,2017-12-30T18:42:43.776000Z
4718895100,12954.20000000,0.34700000,sell,2017-12-30T18:42:43.776000Z
4718895102,12954.20000000,0.07909300,sell,2017-12-30T18:42:43.776000Z
4718895104,12954.21000000,0.00010000,sell,2017-12-30T18:42:43.776000Z
4718895106,12954.21000000,0.15000000,sell,2017-12-30T18:42:43.776000Z
4718895108,12954.77000000,0.12500000,sell,2017-12-30T18:42:43.776000Z
4718895110,12965.08000000,0.00010000,sell,2017-12-30T18:42:43.776000Z
4718895112,12965.09000000,0.02169250,sell,2017-12-30T18:42:43.776000Z
4718895114,12965.10000000,1.69066450,sell,2017-12-30T18:42:43.776000Z
4718895345,12940.00000000,0.10000000,buy,2017-12-30T18:42:45.179000Z
4718895347,12940.00000000,0.10000000,buy,2017-12-30T18:42:45.179000Z
4718895375,12940.00000000,0.35459267,buy,2017-12-30T18:42:45.541000Z
4718895407,12938.04000000,0.01283060,buy,2017-12-30T18:42:45.648000Z
4718895409,12938.02000000,0.03859749,buy,2017-12-30T18:42:45.648000Z
4718895411,12938.02000000,0.00038597,buy,2017-12-30T18:42:45.648000Z
4718895413,12937.38000000,0.01000000,buy,2017-12-30T18:42:45.648000Z
4718895415,12937.38000000,0.01000000,buy,2017-12-30T18:42:45.648000Z
4718895417,12937.37000000,0.58308097,buy,2017-12-30T18:42:45.648000Z
4718895419,12937.37000000,0.08388120,buy,2017-12-30T18:42:45.648000Z
4718895660,12957.97000000,0.01539602,sell,2017-12-30T18:42:46.587000Z
4718895986,12954.20000000,0.01000000,buy,2017-12-30T18:42:48.177000Z
4718895988,12940.01000000,0.02565729,buy,2017-12-30T18:42:48.177000Z
4718895990,12940.00000000,0.16434271,buy,2017-12-30T18:42:48.177000Z
4718896317,12952.54000000,0.01540248,sell,2017-12-30T18:42:50.556000Z
4718896377,12942.00000000,0.01540000,buy,2017-12-30T18:42:51.180000Z
4718896379,12940.00000000,0.03565729,buy,2017-12-30T18:42:51.180000Z
4718896381,12937.37000000,0.01611880,buy,2017-12-30T18:42:51.180000Z
4718896383,12936.00000000,0.01000000,buy,2017-12-30T18:42:51.180000Z
4718896385,12933.60000000,0.00160438,buy,2017-12-30T18:42:51.180000Z
4718896387,12932.31000000,0.00358279,buy,2017-12-30T18:42:51.180000Z
4718896389,12932.30000000,0.00506041,buy,2017-12-30T18:42:51.180000Z
4718896391,12931.12000000,0.11257633,buy,2017-12-30T18:42:51.180000Z
4718896424,12932.32000000,0.00010016,buy,2017-12-30T18:42:51.467000Z
4718896426,12931.12000000,0.08742367,buy,2017-12-30T18:42:51.467000Z
4718896428,12931.09000000,0.00080234,buy,2017-12-30T18:42:51.467000Z
4718896430,12931.09000000,0.00160469,buy,2017-12-30T18:42:51.467000Z
4718896432,12931.09000000,0.00320938,buy,2017-12-30T18:42:51.467000Z
4718896434,12931.09000000,0.00641875,buy,2017-12-30T18:42:51.467000Z
4718896436,12931.09000000,0.01283751,buy,2017-12-30T18:42:51.467000Z
4718896438,12931.09000000,0.02567501,buy,2017-12-30T18:42:51.467000Z
4718896440,12931.09000000,0.00010029,buy,2017-12-30T18:42:51.467000Z
4718896442,12931.09000000,0.00020059,buy,2017-12-30T18:42:51.467000Z
4718896444,12931.09000000,0.00040117,buy,2017-12-30T18:42:51.467000Z
4718896446,12931.09000000,0.00080234,buy,2017-12-30T18:42:51.467000Z
4718896448,12931.07000000,0.00020059,buy,2017-12-30T18:42:51.467000Z
4718896450,12931.07000000,0.00040117,buy,2017-12-30T18:42:51.467000Z
4718896452,12931.07000000,0.03800000,buy,2017-12-30T18:42:51.467000Z
4718896454,12931.03000000,0.01200000,buy,2017-12-30T18:42:51.467000Z
4718896456,12931.02000000,0.00010029,buy,2017-12-30T18:42:51.467000Z
4718896458,12931.02000000,0.25000000,buy,2017-12-30T18:42:51.467000Z
4718896460,12931.02000000,0.00959283,buy,2017-12-30T18:42:51.467000Z
4718896462,12931.00000000,4.87000000,buy,2017-12-30T18:42:51.467000Z
4718896464,12930.01000000,0.00010023,buy,2017-12-30T18:42:51.467000Z
4718896466,12930.01000000,0.00020046,buy,2017-12-30T18:42:51.467000Z
4718896468,12930.01000000,0.00040092,buy,2017-12-30T18:42:51.467000Z
4718896470,12930.01000000,0.00080185,buy,2017-12-30T18:42:51.467000Z
4718896472,12930.01000000,0.00160369,buy,2017-12-30T18:42:51.467000Z
4718896474,12930.01000000,0.00320738,buy,2017-12-30T18:42:51.467000Z
4718896476,12930.00000000,0.01805000,buy,2017-12-30T18:42:51.467000Z
4718896919,12929.95000000,0.00154293,sell,2017-12-30T18:42:53.628000Z
4718897037,12929.94000000,0.00558000,buy,2017-12-30T18:42:54.197000Z
4718897039,12929.94000000,0.19442000,buy,2017-12-30T18:42:54.197000Z
4718897411,12929.94000000,0.20000000,buy,2017-12-30T18:42:57.204000Z
4718897652,12929.95000000,0.01000000,sell,2017-12-30T18:42:59.703000Z
4718897654,12929.95000000,0.00010000,sell,2017-12-30T18:42:59.703000Z
4718897656,12929.95000000,0.00990000,sell,2017-12-30T18:42:59.703000Z
4718897764,12929.94000000,0.02410000,buy,2017-12-30T18:43:00.235000Z
4718897766,12929.94000000,0.03000000,buy,2017-12-30T18:43:00.235000Z
4718897768,12928.65000000,0.00323452,buy,2017-12-30T18:43:00.235000Z
4718897770,12928.26000000,0.04800866,buy,2017-12-30T18:43:00.235000Z
4718897772,12928.26000000,0.00960971,buy,2017-12-30T18:43:00.235000Z
4718897774,12925.00000000,0.01500000,buy,2017-12-30T18:43:00.235000Z
4718897776,12925.00000000,0.07004711,buy,2017-12-30T18:43:00.235000Z
4718897961,12929.86000000,0.01000000,sell,2017-12-30T18:43:01.116000Z
4718898015,12929.85000000,0.00010000,sell,2017-12-30T18:43:01.444000Z
4718898017,12929.85000000,0.00048805,sell,2017-12-30T18:43:01.444000Z
4718898052,12925.04000000,0.00215000,buy,2017-12-30T18:43:01.700000Z
4718898054,12925.03000000,0.01282724,buy,2017-12-30T18:43:01.700000Z
4718898056,12925.01000000,0.00040085,buy,2017-12-30T18:43:01.700000Z
4718898058,12925.01000000,0.00080170,buy,2017-12-30T18:43:01.700000Z
4718898060,12925.01000000,0.00160341,buy,2017-12-30T18:43:01.700000Z
4718898062,12925.01000000,0.00320682,buy,2017-12-30T18:43:01.700000Z
4718898064,12925.01000000,0.00641363,buy,2017-12-30T18:43:01.700000Z
4718898173,12925.00000000,0.20000000,buy,2017-12-30T18:43:03.179000Z
4718898284,12925.01000000,3.51000000,sell,2017-12-30T18:43:04.242000Z
4718898363,12925.01000000,0.00092843,sell,2017-12-30T18:43:05.101000Z
4718898623,12925.00000000,0.20000000,buy,2017-12-30T18:43:07.755000Z
4718898801,12925.01000000,0.03858821,sell,2017-12-30T18:43:09.125000Z
4718898811,12925.01000000,0.00007717,sell,2017-12-30T18:43:09.402000Z
4718899080,12925.00000000,0.20000000,buy,2017-12-30T18:43:12.404000Z
4718899311,12925.01000000,0.00007717,sell,2017-12-30T18:43:15.468000Z
4718899314,12925.00000000,0.86436012,buy,2017-12-30T18:43:15.508000Z
4718899419,12925.00000000,0.20000000,buy,2017-12-30T18:43:16.712000Z
4718899691,12925.01000000,0.07000000,sell,2017-12-30T18:43:20.224000Z
4718899784,12925.00000000,0.20000000,buy,2017-12-30T18:43:21.337000Z
4718899823,12925.01000000,0.69310000,sell,2017-12-30T18:43:22.055000Z
4718899857,12925.01000000,0.03000000,sell,2017-12-30T18:43:22.553000Z
4718900100,12925.01000000,0.05047339,sell,2017-12-30T18:43:24.744000Z
4718900168,12925.00000000,0.20000000,buy,2017-12-30T18:43:25.939000Z
4718900221,12925.01000000,0.01719476,sell,2017-12-30T18:43:26.779000Z
4718900224,12925.01000000,0.01270524,sell,2017-12-30T18:43:26.784000Z
4718900319,12925.01000000,0.04982118,sell,2017-12-30T18:43:28.806000Z
4718900390,12925.00000000,0.20000000,buy,2017-12-30T18:43:30.450000Z
4718900469,12925.01000000,0.00771764,sell,2017-12-30T18:43:31.767000Z
4718900587,12925.01000000,0.07717643,sell,2017-12-30T18:43:33.583000Z
4718900724,12925.01000000,0.00509364,sell,2017-12-30T18:43:36.222000Z
4718900888,12925.01000000,0.02000000,sell,2017-12-30T18:43:40.503000Z
4718900955,12925.01000000,0.04000000,sell,2017-12-30T18:43:42.054000Z
4718900958,12925.01000000,0.02000000,sell,2017-12-30T18:43:42.059000Z
4718901213,12925.01000000,0.03858821,sell,2017-12-30T18:43:45.355000Z
4718901250,12925.01000000,0.07000000,sell,2017-12-30T18:43:45.879000Z
4718901294,12925.01000000,0.22105488,sell,2017-12-30T18:43:46.542000Z
4718901296,12925.01000000,0.01000000,sell,2017-12-30T18:43:46.542000Z
4718901298,12925.01000000,0.00010000,sell,2017-12-30T18:43:46.542000Z
4718901300,12925.01000000,0.00010000,sell,2017-12-30T18:43:46.542000Z
4718901302,12925.01000000,0.10307330,sell,2017-12-30T18:43:46.542000Z
4718901304,12925.01000000,0.00010000,sell,2017-12-30T18:43:46.542000Z
4718901306,12925.01000000,1.99010000,sell,2017-12-30T18:43:46.542000Z
4718901308,12925.01000000,1.00000000,sell,2017-12-30T18:43:46.542000Z
4718901310,12925.01000000,0.00010000,sell,2017-12-30T18:43:46.542000Z
4718901312,12925.01000000,0.00010000,sell,2017-12-30T18:43:46.542000Z
